SettlementDate,SettlementPeriod,NetImbalanceVolume
23-10-2022,10,-231.2043
23-10-2022,11,83.3441
23-10-2022,12,-41.8325
23-10-2022,13,443.1685
23-10-2022,14,397.5979
23-10-2022,15,200.1673
23-10-2022,16,-65.25841
23-10-2022,17,-353.8237
23-10-2022,18,-222.3416
23-10-2022,19,-224.78848
23-10-2022,20,236.6528
23-10-2022,21,282.5078
23-10-2022,22,503.89633
23-10-2022,23,402.20502
23-10-2022,24,347.9937
23-10-2022,25,514.9997
23-10-2022,26,666.32184
23-10-2022,27,691.1816
23-10-2022,28,353.7213
23-10-2022,29,138.8086
23-10-2022,30,-96.69788
23-10-2022,31,52.0632
23-10-2022,32,-183.6645
23-10-2022,33,-343.81787
23-10-2022,34,297.2222
23-10-2022,35,609.6429
23-10-2022,36,573.6042
23-10-2022,37,378.6404
23-10-2022,38,-7.23319
23-10-2022,39,464.6737
23-10-2022,40,272.3328
23-10-2022,41,14.1348
23-10-2022,42,-37.1313
23-10-2022,43,-170.9092
23-10-2022,44,-223.88782
23-10-2022,45,-68.0995
23-10-2022,46,-214.3673
23-10-2022,47,-2.3485
23-10-2022,48,265.2914
24-10-2022,1,-47.85351
24-10-2022,2,-354.6388
24-10-2022,3,-271.625
24-10-2022,4,-205.1238
24-10-2022,5,104.0135
24-10-2022,6,-57.59449
24-10-2022,7,-230.79509
24-10-2022,8,-211.1186
24-10-2022,9,-32.1166
24-10-2022,10,-109.5299
24-10-2022,11,-4.15539
24-10-2022,12,-505.1306
24-10-2022,13,-411.0525
24-10-2022,14,-923.1552
24-10-2022,15,-1148.7849
24-10-2022,16,-1141.5652
24-10-2022,17,-740.5595
24-10-2022,18,-397.9768
24-10-2022,19,-10.36451
24-10-2022,20,57.1101
24-10-2022,21,56.6054
24-10-2022,22,115.9906
24-10-2022,23,344.8542
24-10-2022,24,136.3379
24-10-2022,25,-104.60941
01-11-2022,23,-238.2018
01-11-2022,24,-459.0027
01-11-2022,25,-639.3647
01-11-2022,26,-613.1957
01-11-2022,27,49.74719
01-11-2022,28,43.6954
01-11-2022,29,175.68869
01-11-2022,30,-28.2271
01-11-2022,31,29.8381
01-11-2022,32,65.5692
01-11-2022,33,259.7146
01-11-2022,34,-129.899
01-11-2022,35,-379.6095
01-11-2022,36,-166.28522
01-11-2022,37,130.2488
01-11-2022,38,332.6601
01-11-2022,39,483.50677
01-11-2022,40,245.8296
01-11-2022,41,181.8021
01-11-2022,42,60.78279
01-11-2022,43,268.5423
01-11-2022,44,226.3982
01-11-2022,45,403.06122
01-11-2022,46,-42.8862
01-11-2022,47,97.971
01-11-2022,48,-470.1856
02-11-2022,1,-291.9811
02-11-2022,2,-327.295
02-11-2022,3,-286.1811
02-11-2022,4,-185.8773
02-11-2022,5,-340.6501
02-11-2022,6,-417.959
02-11-2022,7,-578.7936
02-11-2022,8,-665.1878
02-11-2022,9,-287.7113
02-11-2022,10,20.1228
02-11-2022,11,-71.76949
02-11-2022,12,397.7349
02-11-2022,13,849.6448
02-11-2022,14,548.5177
02-11-2022,15,111.9529
02-11-2022,16,-4.2308
02-11-2022,17,-18.33789
02-11-2022,18,-75.34179
02-11-2022,19,-267.57632
02-11-2022,20,-1.7441
02-11-2022,21,-23.86723
02-11-2022,22,30.54831
02-11-2022,23,238.3374
02-11-2022,24,66.2798
02-11-2022,25,-8.87471
02-11-2022,26,56.88201
02-11-2022,27,228.2528
02-11-2022,28,276.8397
02-11-2022,29,604.5079
02-11-2022,30,534.8235
02-11-2022,31,391.50848
02-11-2022,32,339.4341
02-11-2022,33,367.5707
02-11-2022,34,876.5802
02-11-2022,35,529.4334
02-11-2022,36,266.8552
02-11-2022,37,209.0482
02-11-2022,38,176.6817
02-11-2022,39,157.64531
02-11-2022,40,70.2228
02-11-2022,41,154.0446
02-11-2022,42,24.59
02-11-2022,43,196.2873
02-11-2022,44,841.0502
02-11-2022,45,-277.15698
02-11-2022,46,-656.2796
02-11-2022,47,-291.14868
02-11-2022,48,-397.75354
03-11-2022,1,-228.5633
03-11-2022,2,-73.3212
03-11-2022,3,-248.3289
03-11-2022,4,-316.8517
03-11-2022,5,-339.9234
03-11-2022,6,-122.4272
03-11-2022,7,-209.0519
03-11-2022,8,-58.631
03-11-2022,9,177.2533
03-11-2022,10,140.7415
03-11-2022,11,128.99908
03-11-2022,12,-21.6088
03-11-2022,13,101.5143
03-11-2022,14,98.54949
03-11-2022,15,-40.5279
03-11-2022,16,504.0861
03-11-2022,17,92.7374
03-11-2022,18,256.2811
03-11-2022,19,-27.8242
03-11-2022,20,332.6861
03-11-2022,21,292.5524
03-11-2022,22,132.6501
03-11-2022,23,-77.3549
03-11-2022,24,125.3462
03-11-2022,25,40.29419
03-11-2022,26,-240.4142
03-11-2022,27,-101.66279
03-11-2022,28,-312.6842
03-11-2022,29,-98.66571
03-11-2022,30,-286.571
03-11-2022,31,-267.08203
03-11-2022,32,4.9012
03-11-2022,33,8.7002
03-11-2022,34,397.4815
03-11-2022,35,122.5598
03-11-2022,36,5.1928
03-11-2022,37,-300.9459
03-11-2022,38,-402.1099
03-11-2022,39,24.4127
03-11-2022,40,-170.35
03-11-2022,41,49.1634
03-11-2022,42,121.7002
03-11-2022,43,479.9133
03-11-2022,44,312.44
03-11-2022,45,185.2806
03-11-2022,46,4.5958
03-11-2022,47,-185.6823
03-11-2022,48,32.8735
04-11-2022,1,-104.72152
04-11-2022,2,-412.6229
04-11-2022,3,-129.42747
04-11-2022,4,-338.052
04-11-2022,5,-558.4934
04-11-2022,6,-725.7077
04-11-2022,7,-761.006
04-11-2022,8,-1066.0098
04-11-2022,9,-552.8304
04-11-2022,10,-711.537
04-11-2022,11,-116.875
04-11-2022,12,-277.4667
04-11-2022,13,31.7398
04-11-2022,14,-206.3711
04-11-2022,15,-20.0519
04-11-2022,16,244.6121
04-11-2022,17,141.5055
04-11-2022,18,-91.525
04-11-2022,19,294.9086
04-11-2022,20,-210.1735
04-11-2022,21,-358.6578
04-11-2022,22,-564.1036
04-11-2022,23,-484.0745
04-11-2022,24,-672.7297
04-11-2022,25,-1370.8312
04-11-2022,26,-724.1687
04-11-2022,27,-791.6047
04-11-2022,28,-64.63861
04-11-2022,29,-196.78969
04-11-2022,30,-299.955
04-11-2022,31,-295.6303
04-11-2022,32,324.1201
04-11-2022,33,34.6457
04-11-2022,34,95.59879
04-11-2022,35,-109.2235
04-11-2022,36,32.3182
04-11-2022,37,79.5032
04-11-2022,38,-304.80048
04-11-2022,39,-228.0153
04-11-2022,40,-577.8031
04-11-2022,41,-404.87662
04-11-2022,42,-712.2425
04-11-2022,43,-448.67218
04-11-2022,44,-251.3862
04-11-2022,45,-50.6303
04-11-2022,46,235.1483
04-11-2022,47,64.3514
04-11-2022,48,34.29721
05-11-2022,1,140.9521
05-11-2022,2,430.3577
05-11-2022,3,367.411
05-11-2022,4,408.3223
05-11-2022,5,185.3357
05-11-2022,6,-11.84601
05-11-2022,7,-154.0638
05-11-2022,8,-391.6878
05-11-2022,9,-62.4437
05-11-2022,10,157.2024
05-11-2022,11,430.1993
05-11-2022,12,15.3488
05-11-2022,13,82.1725
05-11-2022,14,124.6109
05-11-2022,15,-32.14568
05-11-2022,16,-193.8087
05-11-2022,17,32.6474
05-11-2022,18,181.4626
05-11-2022,19,290.2399
05-11-2022,20,228.9665
05-11-2022,21,386.2238
05-11-2022,22,470.8401
05-11-2022,23,599.2577
05-11-2022,24,798.0966
05-11-2022,25,742.5279
05-11-2022,26,616.3283
05-11-2022,27,181.8599
05-11-2022,28,-17.9364
05-11-2022,29,439.5359
05-11-2022,30,-195.6613
05-11-2022,31,-47.40229
05-11-2022,32,165.6498
05-11-2022,33,-82.1136
05-11-2022,34,52.7134
05-11-2022,35,-105.90709
05-11-2022,36,-160.07037
05-11-2022,37,-89.49889
05-11-2022,38,-381.9473
05-11-2022,39,-142.81068
05-11-2022,40,-48.49892
05-11-2022,41,15.5317
05-11-2022,42,3.1817
05-11-2022,43,-250.4011
05-11-2022,44,114.3326
05-11-2022,45,112.0255
05-11-2022,46,426.0772
05-11-2022,47,190.2958
05-11-2022,48,464.4631
06-11-2022,1,511.6102
06-11-2022,2,593.8708
06-11-2022,3,333.1824
06-11-2022,4,160.0605
06-11-2022,5,171.7974
06-11-2022,6,175.4936
06-11-2022,7,297.6653
06-11-2022,8,179.7273
06-11-2022,9,313.3999
06-11-2022,10,193.4745
06-11-2022,11,123.62709
06-11-2022,12,-135.8646
06-11-2022,13,-184.7603
06-11-2022,14,28.8886
06-11-2022,15,459.3969
06-11-2022,16,178.1043
06-11-2022,17,61.95999
06-11-2022,18,179.48138
06-11-2022,19,637.5203
06-11-2022,20,528.1459
06-11-2022,21,1151.1068
06-11-2022,22,1081.3328
06-11-2022,23,941.311
06-11-2022,24,1006.5461
06-11-2022,25,997.78937
06-11-2022,26,694.9826
06-11-2022,27,353.23672
06-11-2022,28,211.24031
06-11-2022,29,234.1929
06-11-2022,30,382.0721
06-11-2022,31,152.8392
06-11-2022,32,117.2351
06-11-2022,33,357.328
06-11-2022,34,398.6055
06-11-2022,35,395.017
06-11-2022,36,213.9701
06-11-2022,37,81.606
06-11-2022,38,-238.1892
06-11-2022,39,387.6944
06-11-2022,40,232.3206
06-11-2022,41,194.5403
06-11-2022,42,16.3622
06-11-2022,43,254.8555
06-11-2022,44,156.65779
06-11-2022,45,9.6656
06-11-2022,46,316.204
06-11-2022,47,488.3375
06-11-2022,48,366.4342
07-11-2022,1,313.5185
07-11-2022,2,266.6015
07-11-2022,3,383.1197
07-11-2022,4,178.995
07-11-2022,5,-38.6401
07-11-2022,6,89.2516
07-11-2022,7,-138.41911
07-11-2022,8,-193.4484
07-11-2022,9,-144.05672
07-11-2022,10,-100.77339
07-11-2022,11,-95.809
07-11-2022,12,-124.2549
07-11-2022,13,167.5535
07-11-2022,14,227.0701
07-11-2022,15,196.2079
07-11-2022,16,300.1205
07-11-2022,17,29.1215
07-11-2022,18,-60.5584
07-11-2022,19,-66.298
07-11-2022,20,-26.9437
07-11-2022,21,170.4868
07-11-2022,22,-21.2504
07-11-2022,23,-27.4937
07-11-2022,24,-111.00439
07-11-2022,25,-169.8503
07-11-2022,26,-158.0197
07-11-2022,27,6.278
07-11-2022,28,-109.5737
07-11-2022,29,-196.5747
07-11-2022,30,-253.64452
07-11-2022,31,-110.59988
07-11-2022,32,-65.4022
07-11-2022,33,43.1946
07-11-2022,34,-45.9939
07-11-2022,35,-14.09661
07-11-2022,36,-61.9341
07-11-2022,37,109.0437
07-11-2022,38,-126.21659
07-11-2022,39,204.3673
07-11-2022,40,311.9147
07-11-2022,41,163.35928
07-11-2022,42,68.64441
07-11-2022,43,-31.67438
07-11-2022,44,-68.39307
07-11-2022,45,-190.5146
07-11-2022,46,-130.13959
07-11-2022,47,-3.2488
07-11-2022,48,-282.7618
08-11-2022,1,-43.9531
08-11-2022,2,41.37929
08-11-2022,3,-131.021
08-11-2022,4,-274.735
08-11-2022,5,-565.7745
08-11-2022,6,-356.5888
08-11-2022,7,-223.8323
08-11-2022,8,-67.3259
08-11-2022,9,196.9235
08-11-2022,10,329.3469
08-11-2022,11,16.9271
08-11-2022,12,155.5616
08-11-2022,13,395.4991
08-11-2022,14,393.31738
08-11-2022,15,305.3442
08-11-2022,16,864.9808
08-11-2022,17,301.3962
08-11-2022,18,388.8103
08-11-2022,19,109.1028
08-11-2022,20,-130.6477
08-11-2022,21,-206.0363
08-11-2022,22,-407.7152
08-11-2022,23,-337.3668
08-11-2022,23,-337.3668
08-11-2022,24,-562.2182
08-11-2022,25,-235.1261
08-11-2022,26,-346.0048
08-11-2022,27,335.4888
08-11-2022,28,428.8796
08-11-2022,29,191.0086
08-11-2022,30,67.54669
08-11-2022,31,-238.4959
08-11-2022,32,-104.9493
08-11-2022,33,-139.267
08-11-2022,34,393.4024
08-11-2022,35,331.1558
08-11-2022,36,368.9566
08-11-2022,37,342.896
08-11-2022,38,-5.4072
08-11-2022,39,-57.76929
08-11-2022,40,-280.2685
08-11-2022,41,-298.85858
08-11-2022,42,-241.66708
08-11-2022,43,123.0296
08-11-2022,44,83.8224
08-11-2022,45,455.5194
08-11-2022,46,126.7059
08-11-2022,47,197.3734
08-11-2022,48,10.3215
09-11-2022,1,-91.6907
09-11-2022,2,-15.9027
09-11-2022,3,-10.3983
09-11-2022,4,-76.0761
09-11-2022,5,51.96422
09-11-2022,6,-4.4818
09-11-2022,7,-157.6566
09-11-2022,8,-130.5653
09-11-2022,9,-274.0813
09-11-2022,10,-366.6481
09-11-2022,11,-195.5768
09-11-2022,12,-196.5133
09-11-2022,13,-4.5509
09-11-2022,14,92.9386
09-11-2022,15,-155.5671
09-11-2022,16,85.8811
09-11-2022,17,-205.9114
09-11-2022,18,-411.7873
09-11-2022,19,-421.9376
09-11-2022,20,-518.7624
09-11-2022,21,-617.2702
09-11-2022,22,-543.25824
09-11-2022,23,-564.6287
09-11-2022,24,-430.32422
09-11-2022,25,-276.448
09-11-2022,26,-51.29651
09-11-2022,27,-376.22433
09-11-2022,28,-160.41368
09-11-2022,29,123.236
09-11-2022,30,209.1504
09-11-2022,31,225.43141
09-11-2022,32,338.8156
09-11-2022,33,224.9625
09-11-2022,34,-11.1631
09-11-2022,35,39.7242
09-11-2022,36,-143.21838
09-11-2022,37,-335.5754
09-11-2022,38,-163.2904
09-11-2022,39,896.8007
09-11-2022,40,-121.30409
09-11-2022,41,-256.4652
09-11-2022,42,-160.5759
09-11-2022,43,-538.5316
09-11-2022,44,-469.3858
09-11-2022,45,-526.4523
09-11-2022,46,-775.0803
09-11-2022,47,-609.24896
09-11-2022,48,-621.0671
10-11-2022,1,-648.5495
10-11-2022,2,-768.9045
10-11-2022,3,-653.8688
10-11-2022,4,-959.79846
10-11-2022,5,-1105.3976
10-11-2022,6,-1094.1675
10-11-2022,7,-1027.0765
10-11-2022,8,-1289.0618
10-11-2022,9,-1249.8099
10-11-2022,10,-1079.2334
10-11-2022,11,-1210.4504
10-11-2022,12,-786.5433
10-11-2022,13,-427.4436
10-11-2022,14,-128.0357
10-11-2022,15,-175.0654
10-11-2022,16,-10.92483
10-11-2022,17,-40.97646
10-11-2022,18,-11.64459
10-11-2022,19,-377.1337
10-11-2022,20,-167.61359
10-11-2022,21,32.3503
10-11-2022,22,276.0914
10-11-2022,23,304.775
10-11-2022,24,391.5095
10-11-2022,25,465.1018
10-11-2022,26,316.844
10-11-2022,27,85.98439
10-11-2022,28,-133.8043
10-11-2022,29,30.0503
10-11-2022,30,42.3154
10-11-2022,31,-155.7141
10-11-2022,32,-22.8641
10-11-2022,33,-574.3148
10-11-2022,34,120.58911
10-11-2022,35,145.9339
10-11-2022,36,166.7955
10-11-2022,37,264.1141
10-11-2022,38,304.3488
10-11-2022,39,253.8476
10-11-2022,40,180.5892
10-11-2022,41,455.65448
10-11-2022,42,529.3818
10-11-2022,43,425.3548
10-11-2022,44,-43.933
10-11-2022,45,175.4621
10-11-2022,46,-105.37824
10-11-2022,47,-377.9827
10-11-2022,48,-365.0733
11-11-2022,1,-113.1916
11-11-2022,2,-85.1178
11-11-2022,3,-60.52551
11-11-2022,4,-155.4211
11-11-2022,5,-426.8351
11-11-2022,6,-463.842
11-11-2022,7,-340.6057
11-11-2022,8,-628.9434
11-11-2022,9,-836.1492
11-11-2022,10,-1000.5586
11-11-2022,11,-1109.435
11-11-2022,12,-716.2697
11-11-2022,13,-322.79028
11-11-2022,14,191.5199
11-11-2022,15,-124.09569
11-11-2022,16,248.3646
11-11-2022,17,134.6303
11-11-2022,18,-58.4423
11-11-2022,19,72.24779
11-11-2022,20,239.9737
11-11-2022,21,-20.6319
11-11-2022,22,83.2897
11-11-2022,23,25.256
11-11-2022,24,134.2191
11-11-2022,25,-89.1907
11-11-2022,26,-14.4678
11-11-2022,27,83.5322
11-11-2022,28,34.8996
11-11-2022,29,263.6367
11-11-2022,30,-94.8917
11-11-2022,31,-180.8187
11-11-2022,32,-188.74109
11-11-2022,33,-278.7387
11-11-2022,34,-250.53311
11-11-2022,35,-390.888
11-11-2022,36,-208.6758
11-11-2022,37,-9.76539
11-11-2022,38,292.645
11-11-2022,39,116.6841
11-11-2022,40,299.5196
11-11-2022,41,136.2167
11-11-2022,42,261.3911
11-11-2022,43,49.1731
11-11-2022,44,-16.32628
11-11-2022,45,76.94149
11-11-2022,46,216.8251
11-11-2022,47,190.88058
11-11-2022,48,83.3147
12-11-2022,1,174.9363
12-11-2022,2,337.595
12-11-2022,3,163.15012
12-11-2022,4,-112.0974
12-11-2022,5,-82.534
12-11-2022,6,-246.3402
12-11-2022,7,-362.2497
12-11-2022,8,-213.4905
12-11-2022,9,60.6962
12-11-2022,10,175.6706
12-11-2022,11,199.31041
12-11-2022,12,170.856
12-11-2022,13,100.75341
12-11-2022,14,-99.6244
12-11-2022,15,47.3951
12-11-2022,16,113.0317
12-11-2022,17,189.8559
12-11-2022,18,451.5428
12-11-2022,19,365.55792
12-11-2022,20,252.397
12-11-2022,21,207.1195
12-11-2022,22,60.01
12-11-2022,23,-69.1915
12-11-2022,24,42.864
12-11-2022,25,127.019
12-11-2022,26,97.1979
12-11-2022,27,130.6512
12-11-2022,28,69.3804
12-11-2022,29,115.4128
12-11-2022,30,195.5119
12-11-2022,31,122.4072
12-11-2022,32,-209.3362
12-11-2022,33,-422.6878
12-11-2022,34,93.4471
12-11-2022,35,170.90309
12-11-2022,36,295.0139
12-11-2022,37,331.7526
12-11-2022,38,221.9753
12-11-2022,39,332.2
12-11-2022,40,350.8426
12-11-2022,41,694.49
12-11-2022,42,811.9616
12-11-2022,43,439.0646
12-11-2022,44,443.0921
12-11-2022,45,443.334
12-11-2022,46,339.6405
12-11-2022,47,512.1196
12-11-2022,48,436.7999
13-11-2022,1,359.0901
13-11-2022,2,506.6607
13-11-2022,3,532.2029
13-11-2022,4,377.2497
13-11-2022,5,139.0233
13-11-2022,6,93.6676
13-11-2022,7,23.0524
13-11-2022,8,81.1892
13-11-2022,9,76.38331
13-11-2022,10,-112.47499
13-11-2022,11,-275.1338
13-11-2022,12,-17.4023
13-11-2022,13,38.30489
13-11-2022,14,12.0418
13-11-2022,15,0.0724
13-11-2022,16,244.5283
13-11-2022,17,315.3924
13-11-2022,18,850.78033
13-11-2022,19,871.3994
13-11-2022,20,885.8193
13-11-2022,21,835.1796
13-11-2022,22,951.9498
13-11-2022,23,630.0677
13-11-2022,24,648.5218
13-11-2022,25,514.8044
13-11-2022,26,427.4772
13-11-2022,27,353.88898
13-11-2022,28,476.86792
13-11-2022,29,430.0917
13-11-2022,30,235.4891
13-11-2022,31,289.2047
13-11-2022,32,24.7549
13-11-2022,33,104.9419
13-11-2022,34,560.6351
13-11-2022,35,751.1367
13-11-2022,36,626.5696
13-11-2022,37,485.8483
13-11-2022,38,212.76201
13-11-2022,39,152.3804
13-11-2022,40,-43.28271
13-11-2022,41,37.3724
13-11-2022,42,-67.9478
13-11-2022,43,177.19038
13-11-2022,44,37.6699
13-11-2022,45,207.0457
13-11-2022,46,254.781
13-11-2022,47,354.1789
13-11-2022,48,135.52979
14-11-2022,1,176.8827
14-11-2022,2,489.9986
14-11-2022,3,513.7369
14-11-2022,4,458.85992
14-11-2022,5,180.241
14-11-2022,6,21.46651
14-11-2022,7,23.4318
14-11-2022,8,64.7616
14-11-2022,9,-42.8391
14-11-2022,10,-18.2367
14-11-2022,11,-166.7948
14-11-2022,12,18.099
14-11-2022,13,182.8134
14-11-2022,14,-12.7723
14-11-2022,15,159.5581
14-11-2022,16,-362.39
14-11-2022,17,-759.2994
14-11-2022,18,-879.3793
14-11-2022,19,-489.8848
14-11-2022,20,-553.5487
14-11-2022,21,-836.8423
14-11-2022,22,-743.6514
14-11-2022,23,-428.1097
14-11-2022,24,-457.5505
14-11-2022,25,-291.671
14-11-2022,26,144.2609
14-11-2022,27,2.4844
14-11-2022,28,56.683
14-11-2022,29,-66.0097
14-11-2022,30,-93.4235
14-11-2022,31,-216.6801
14-11-2022,32,-313.836
14-11-2022,33,-232.7488
14-11-2022,34,120.0398
14-11-2022,35,-285.2325
14-11-2022,36,-344.2025
14-11-2022,37,46.3289
14-11-2022,38,-86.2559
14-11-2022,39,71.0568
14-11-2022,40,194.2233
14-11-2022,41,359.2663
14-11-2022,42,165.2843
14-11-2022,43,64.9778
14-11-2022,44,-59.9844
14-11-2022,45,39.1644
14-11-2022,46,45.8776
14-11-2022,47,93.8151
14-11-2022,48,-186.2859
15-11-2022,1,-423.3617
15-11-2022,2,-249.20224
15-11-2022,3,-34.2523
15-11-2022,4,-275.6909
15-11-2022,5,-277.0895
15-11-2022,6,-136.21048
15-11-2022,7,51.89599
15-11-2022,8,-162.03464
15-11-2022,9,-167.79369
15-11-2022,10,-571.7208
15-11-2022,11,-415.7313
15-11-2022,12,-216.6715
15-11-2022,13,-18.6231
15-11-2022,14,100.3165
15-11-2022,15,-65.3269
15-11-2022,16,-25.8377
15-11-2022,17,-209.2399
15-11-2022,18,-0.39245
15-11-2022,19,322.0517
15-11-2022,20,156.0325
15-11-2022,21,210.5742
15-11-2022,22,353.2763
15-11-2022,23,239.9751
15-11-2022,23,239.9751
15-11-2022,24,143.5565
15-11-2022,25,-66.7416
15-11-2022,26,-87.0932
15-11-2022,27,105.06429
15-11-2022,28,148.1372
15-11-2022,29,-123.07792
15-11-2022,30,-196.5932
15-11-2022,31,-280.123
15-11-2022,32,36.0347
15-11-2022,33,-288.47168
15-11-2022,34,127.3432
15-11-2022,35,86.97401
15-11-2022,36,121.2149
15-11-2022,37,108.3808
15-11-2022,38,-21.00499
15-11-2022,39,336.2348
15-11-2022,40,463.16068
15-11-2022,41,548.5295
15-11-2022,42,474.3773
15-11-2022,43,179.2295
15-11-2022,44,211.5928
15-11-2022,45,-59.9192
15-11-2022,46,272.6613
15-11-2022,47,254.85771
15-11-2022,48,66.3542
16-11-2022,1,79.2567
16-11-2022,2,-46.6037
16-11-2022,3,-26.0384
16-11-2022,4,169.7231
16-11-2022,5,-87.2716
16-11-2022,6,-96.4838
16-11-2022,7,-367.8602
16-11-2022,8,-483.2745
16-11-2022,9,184.65231
16-11-2022,10,185.2844
16-11-2022,11,-78.8678
16-11-2022,12,4.4912
16-11-2022,13,-91.3101
16-11-2022,14,-84.29188
16-11-2022,15,243.8294
16-11-2022,16,519.9771
16-11-2022,17,1038.4626
16-11-2022,18,1089.2573
16-11-2022,19,1286.9767
16-11-2022,20,878.4599
16-11-2022,21,558.6168
16-11-2022,22,507.1796
16-11-2022,23,583.0138
16-11-2022,24,685.4074
16-11-2022,25,480.8435
16-11-2022,26,-9.22641
16-11-2022,27,39.694
16-11-2022,28,-101.06481
16-11-2022,29,381.248
16-11-2022,30,295.2203
16-11-2022,31,617.0787
16-11-2022,32,329.3889
16-11-2022,33,-233.5289
16-11-2022,34,-131.20409
16-11-2022,35,-64.3102
16-11-2022,36,-143.3942
16-11-2022,37,14.3438
16-11-2022,38,-1.77859
16-11-2022,39,244.7525
16-11-2022,40,146.7657
16-11-2022,41,512.017
16-11-2022,42,620.0414
16-11-2022,43,199.514
16-11-2022,44,19.4342
16-11-2022,45,-147.362
16-11-2022,46,425.3113
16-11-2022,47,-450.8857
16-11-2022,48,-212.017
17-11-2022,1,-144.0533
17-11-2022,2,-29.2162
17-11-2022,3,-152.8508
17-11-2022,4,-49.8555
17-11-2022,5,-142.0401
17-11-2022,6,-286.8946
17-11-2022,7,-601.6806
17-11-2022,8,-718.4917
17-11-2022,9,-746.58
17-11-2022,10,-898.6129
17-11-2022,11,-379.7907
17-11-2022,12,-631.3796
17-11-2022,13,401.3176
17-11-2022,14,170.1734
17-11-2022,15,337.9995
17-11-2022,16,398.933
17-11-2022,17,32.86859
17-11-2022,18,-198.3
17-11-2022,19,-114.7385
17-11-2022,20,-252.3582
17-11-2022,21,-126.1681
17-11-2022,22,-233.8066
17-11-2022,23,-250.6191
17-11-2022,24,-170.9101
17-11-2022,25,-125.6193
17-11-2022,26,-148.4419
17-11-2022,27,-209.7292
17-11-2022,28,-280.3575
17-11-2022,29,-191.5214
17-11-2022,30,-0.9328
17-11-2022,31,86.9344
17-11-2022,32,92.3118
17-11-2022,33,-84.7649
17-11-2022,34,140.3989
17-11-2022,35,578.9771
17-11-2022,36,868.3084
17-11-2022,37,571.13257
17-11-2022,38,348.6409
17-11-2022,39,392.961
17-11-2022,40,44.2685
17-11-2022,41,11.7028
17-11-2022,42,-54.84148
17-11-2022,43,109.107
17-11-2022,44,51.5505
17-11-2022,45,-317.9451
17-11-2022,46,-297.4408
17-11-2022,47,286.3762
17-11-2022,48,165.49303
18-11-2022,1,90.9946
18-11-2022,2,343.01422
18-11-2022,3,372.53
18-11-2022,4,113.08479
18-11-2022,5,-68.66001
18-11-2022,6,-83.07809
18-11-2022,7,-46.86741
18-11-2022,8,-124.76606
18-11-2022,9,-237.14488
18-11-2022,10,-219.33508
18-11-2022,11,-44.55249
18-11-2022,12,173.9474
18-11-2022,13,335.4637
18-11-2022,14,137.33131
18-11-2022,15,-159.4391
18-11-2022,16,-85.9552
18-11-2022,17,-39.89769
18-11-2022,18,-57.7143
18-11-2022,19,187.1247
18-11-2022,20,-122.1215
18-11-2022,21,-247.64992
18-11-2022,22,-334.0743
18-11-2022,23,-300.0221
18-11-2022,24,51.5976
18-11-2022,25,-65.8248
18-11-2022,26,-9.9437
18-11-2022,27,112.187
18-11-2022,28,36.8346
18-11-2022,29,16.5737
18-11-2022,30,-56.19189
18-11-2022,31,-167.2437
18-11-2022,32,-195.68282
18-11-2022,33,-171.3902
18-11-2022,34,133.8547
18-11-2022,35,63.1084
18-11-2022,36,148.4748
18-11-2022,37,188.7093
