StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2022-11-21T19:30:00Z,APXMIDP,2022-11-21,40,145.17,1433.85
2022-11-21T19:00:00Z,APXMIDP,2022-11-21,39,151.7,1410.95
2022-11-21T18:30:00Z,APXMIDP,2022-11-21,38,160.6,2276.4
2022-11-21T18:00:00Z,APXMIDP,2022-11-21,37,166.21,2298.9
2022-11-21T17:30:00Z,APXMIDP,2022-11-21,36,155.67,2286.25
2022-11-21T17:00:00Z,APXMIDP,2022-11-21,35,165.91,2212.8
2022-11-21T16:30:00Z,APXMIDP,2022-11-21,34,171.9,2065.05
2022-11-21T16:00:00Z,APXMIDP,2022-11-21,33,162.2,1885.1
2022-11-21T15:30:00Z,APXMIDP,2022-11-21,32,152.16,2501.1
2022-11-21T15:00:00Z,APXMIDP,2022-11-21,31,152.69,2405.0
2022-11-21T14:30:00Z,APXMIDP,2022-11-21,30,135.38,2315.75
2022-11-21T14:00:00Z,APXMIDP,2022-11-21,29,130.25,2162.85
2022-11-21T13:30:00Z,APXMIDP,2022-11-21,28,130.15,2097.65
2022-11-21T13:00:00Z,APXMIDP,2022-11-21,27,132.37,2319.95
2022-11-21T12:30:00Z,APXMIDP,2022-11-21,26,134.18,1801.65
2022-11-21T12:00:00Z,APXMIDP,2022-11-21,25,151.12,1485.95
2022-11-21T11:30:00Z,APXMIDP,2022-11-21,24,167.93,1446.75
2022-11-21T11:00:00Z,APXMIDP,2022-11-21,23,170.56,1237.05
2022-11-21T10:30:00Z,APXMIDP,2022-11-21,22,155.58,1554.0
2022-11-21T10:00:00Z,APXMIDP,2022-11-21,21,153.12,1256.9
2022-11-21T09:30:00Z,APXMIDP,2022-11-21,20,144.19,1247.55
2022-11-21T09:00:00Z,APXMIDP,2022-11-21,19,147.69,1264.05
2022-11-21T08:30:00Z,APXMIDP,2022-11-21,18,148.26,1359.8
2022-11-21T08:00:00Z,APXMIDP,2022-11-21,17,142.92,1283.1
2022-11-21T07:30:00Z,APXMIDP,2022-11-21,16,155.85,1073.65
2022-11-21T07:00:00Z,APXMIDP,2022-11-21,15,136.45,1067.25
2022-11-21T06:30:00Z,APXMIDP,2022-11-21,14,150.9,1142.25
2022-11-21T06:00:00Z,APXMIDP,2022-11-21,13,126.3,610.7
2022-11-21T05:30:00Z,APXMIDP,2022-11-21,12,98.92,472.6
2022-11-21T05:00:00Z,APXMIDP,2022-11-21,11,95.62,475.6
2022-11-21T04:30:00Z,APXMIDP,2022-11-21,10,79.32,575.0
2022-11-21T04:00:00Z,APXMIDP,2022-11-21,9,80.03,567.3
2022-11-21T03:30:00Z,APXMIDP,2022-11-21,8,90.49,422.25
2022-11-21T03:00:00Z,APXMIDP,2022-11-21,7,99.99,411.6
2022-11-21T02:30:00Z,APXMIDP,2022-11-21,6,113.68,521.75
2022-11-21T02:00:00Z,APXMIDP,2022-11-21,5,122.34,670.1
2022-11-21T01:30:00Z,APXMIDP,2022-11-21,4,126.65,704.0
2022-11-21T01:00:00Z,APXMIDP,2022-11-21,3,127.67,701.8
2022-11-21T00:30:00Z,APXMIDP,2022-11-21,2,121.98,768.0
2022-11-21T00:00:00Z,APXMIDP,2022-11-21,1,110.43,768.45
2022-11-20T23:30:00Z,APXMIDP,2022-11-20,48,111.25,858.85
2022-11-20T23:00:00Z,APXMIDP,2022-11-20,47,112.19,781.25
2022-11-20T22:30:00Z,APXMIDP,2022-11-20,46,111.99,1200.1
2022-11-20T22:00:00Z,APXMIDP,2022-11-20,45,120.73,992.5
2022-11-20T21:30:00Z,APXMIDP,2022-11-20,44,123.14,1211.4
2022-11-20T21:00:00Z,APXMIDP,2022-11-20,43,120.93,1437.8
2022-11-20T20:30:00Z,APXMIDP,2022-11-20,42,125.36,1398.7
2022-11-20T20:00:00Z,APXMIDP,2022-11-20,41,137.58,1096.85
2022-11-20T19:30:00Z,APXMIDP,2022-11-20,40,147.31,1054.7
2022-11-20T19:00:00Z,APXMIDP,2022-11-20,39,155.46,1011.65
2022-11-20T18:30:00Z,APXMIDP,2022-11-20,38,178.06,1498.1
2022-11-20T18:00:00Z,APXMIDP,2022-11-20,37,189.73,1396.4
2022-11-20T17:30:00Z,APXMIDP,2022-11-20,36,199.07,1324.5
2022-11-20T17:00:00Z,APXMIDP,2022-11-20,35,195.03,1253.8
2022-11-20T16:30:00Z,APXMIDP,2022-11-20,34,189.11,1248.55
2022-11-20T16:00:00Z,APXMIDP,2022-11-20,33,161.71,1385.3
2022-11-20T15:30:00Z,APXMIDP,2022-11-20,32,145.35,1409.7
2022-11-20T15:00:00Z,APXMIDP,2022-11-20,31,129.53,1231.0
2022-11-20T14:30:00Z,APXMIDP,2022-11-20,30,91.56,1948.65
2022-11-20T14:00:00Z,APXMIDP,2022-11-20,29,96.99,1547.2
2022-11-20T13:30:00Z,APXMIDP,2022-11-20,28,104.36,1635.95
2022-11-20T13:00:00Z,APXMIDP,2022-11-20,27,113.91,1595.45
2022-11-20T12:30:00Z,APXMIDP,2022-11-20,26,115.69,1550.35
2022-11-20T12:00:00Z,APXMIDP,2022-11-20,25,109.72,1600.7
2022-11-20T11:30:00Z,APXMIDP,2022-11-20,24,105.73,1062.7
2022-11-20T11:00:00Z,APXMIDP,2022-11-20,23,95.73,941.9
2022-11-20T10:30:00Z,APXMIDP,2022-11-20,22,84.01,1065.15
2022-11-20T10:00:00Z,APXMIDP,2022-11-20,21,85.39,1138.2
2022-11-20T09:30:00Z,APXMIDP,2022-11-20,20,83.97,931.45
2022-11-20T09:00:00Z,APXMIDP,2022-11-20,19,77.31,1175.4
2022-11-20T08:30:00Z,APXMIDP,2022-11-20,18,70.98,1402.95
2022-11-20T08:00:00Z,APXMIDP,2022-11-20,17,70.44,1254.15
2022-11-20T07:30:00Z,APXMIDP,2022-11-20,16,64.99,1208.4
2022-11-20T07:00:00Z,APXMIDP,2022-11-20,15,64.5,1071.75
2022-11-20T06:30:00Z,APXMIDP,2022-11-20,14,71.58,1167.8
2022-11-20T06:00:00Z,APXMIDP,2022-11-20,13,89.53,939.05
2022-11-20T05:30:00Z,APXMIDP,2022-11-20,12,87.82,927.35
2022-11-20T05:00:00Z,APXMIDP,2022-11-20,11,88.42,978.75
2022-11-20T04:30:00Z,APXMIDP,2022-11-20,10,68.01,957.3
2022-11-20T04:00:00Z,APXMIDP,2022-11-20,9,63.39,712.0
2022-11-20T03:30:00Z,APXMIDP,2022-11-20,8,64.15,743.15
2022-11-20T03:00:00Z,APXMIDP,2022-11-20,7,62.78,917.8
2022-11-20T02:30:00Z,APXMIDP,2022-11-20,6,66.63,679.6
2022-11-20T02:00:00Z,APXMIDP,2022-11-20,5,63.92,618.2
2022-11-20T01:30:00Z,APXMIDP,2022-11-20,4,73.34,611.65
2022-11-20T01:00:00Z,APXMIDP,2022-11-20,3,83.79,690.75
2022-11-20T00:30:00Z,APXMIDP,2022-11-20,2,81.06,457.75
2022-11-20T00:00:00Z,APXMIDP,2022-11-20,1,73.19,493.0
2022-11-19T23:30:00Z,APXMIDP,2022-11-19,48,63.26,689.8
2022-11-19T23:00:00Z,APXMIDP,2022-11-19,47,70.99,706.85
2022-11-19T22:30:00Z,APXMIDP,2022-11-19,46,77.31,1479.0
2022-11-19T22:00:00Z,APXMIDP,2022-11-19,45,76.53,1164.5
2022-11-19T21:30:00Z,APXMIDP,2022-11-19,44,77.24,1040.0
2022-11-19T21:00:00Z,APXMIDP,2022-11-19,43,79.23,1005.9
2022-11-19T20:30:00Z,APXMIDP,2022-11-19,42,80.2,804.05
2022-11-19T20:00:00Z,APXMIDP,2022-11-19,41,79.08,825.75
2022-11-19T19:30:00Z,APXMIDP,2022-11-19,40,79.57,863.9
2022-11-19T19:00:00Z,APXMIDP,2022-11-19,39,82.97,1137.35
2022-11-19T18:30:00Z,APXMIDP,2022-11-19,38,91.86,1323.95
2022-11-19T18:00:00Z,APXMIDP,2022-11-19,37,97.93,1338.45
2022-11-19T17:30:00Z,APXMIDP,2022-11-19,36,113.91,1369.8
2022-11-19T17:00:00Z,APXMIDP,2022-11-19,35,117.65,1524.4
2022-11-19T16:30:00Z,APXMIDP,2022-11-19,34,107.23,1447.55
2022-11-19T16:00:00Z,APXMIDP,2022-11-19,33,86.17,1485.9
2022-11-19T15:30:00Z,APXMIDP,2022-11-19,32,85.15,1316.95
2022-11-19T15:00:00Z,APXMIDP,2022-11-19,31,83.95,1173.65
2022-11-19T14:30:00Z,APXMIDP,2022-11-19,30,79.37,1094.9
2022-11-19T14:00:00Z,APXMIDP,2022-11-19,29,77.67,1134.3
2022-11-19T13:30:00Z,APXMIDP,2022-11-19,28,78.2,1006.15
2022-11-19T13:00:00Z,APXMIDP,2022-11-19,27,78.89,1107.25
2022-11-19T12:30:00Z,APXMIDP,2022-11-19,26,77.62,1005.9
2022-11-19T12:00:00Z,APXMIDP,2022-11-19,25,76.7,1051.45
2022-11-19T11:30:00Z,APXMIDP,2022-11-19,24,77.29,906.95
2022-11-19T11:00:00Z,APXMIDP,2022-11-19,23,77.16,881.4
2022-11-19T10:30:00Z,APXMIDP,2022-11-19,22,79.44,839.8
2022-11-19T10:00:00Z,APXMIDP,2022-11-19,21,80.61,758.0
2022-11-19T09:30:00Z,APXMIDP,2022-11-19,20,80.82,733.05
2022-11-19T09:00:00Z,APXMIDP,2022-11-19,19,82.48,630.4
2022-11-19T08:30:00Z,APXMIDP,2022-11-19,18,79.12,824.15
2022-11-19T08:00:00Z,APXMIDP,2022-11-19,17,77.54,816.3
2022-11-19T07:30:00Z,APXMIDP,2022-11-19,16,80.59,670.5
2022-11-19T07:00:00Z,APXMIDP,2022-11-19,15,80.99,771.35
2022-11-19T06:30:00Z,APXMIDP,2022-11-19,14,78.28,1069.55
2022-11-19T06:00:00Z,APXMIDP,2022-11-19,13,76.6,905.35
2022-11-19T05:30:00Z,APXMIDP,2022-11-19,12,79.2,626.3
2022-11-19T05:00:00Z,APXMIDP,2022-11-19,11,77.24,746.7
2022-11-19T04:30:00Z,APXMIDP,2022-11-19,10,88.95,1174.65
2022-11-19T04:00:00Z,APXMIDP,2022-11-19,9,90.42,1013.6
2022-11-19T03:30:00Z,APXMIDP,2022-11-19,8,81.91,955.4
2022-11-19T03:00:00Z,APXMIDP,2022-11-19,7,80.24,732.25
2022-11-19T02:30:00Z,APXMIDP,2022-11-19,6,100.54,966.3
2022-11-19T02:00:00Z,APXMIDP,2022-11-19,5,102.33,854.65
2022-11-19T01:30:00Z,APXMIDP,2022-11-19,4,104.86,680.6
2022-11-19T01:00:00Z,APXMIDP,2022-11-19,3,117.37,535.95
2022-11-19T00:30:00Z,APXMIDP,2022-11-19,2,90.53,676.9
2022-11-19T00:00:00Z,APXMIDP,2022-11-19,1,88.29,630.1
2022-12-02T23:30:00Z,APXMIDP,2022-12-02,48,289.74,830.25
2022-12-02T23:00:00Z,APXMIDP,2022-12-02,47,244.3,1240.7
2022-12-02T22:30:00Z,APXMIDP,2022-12-02,46,251.14,2038.0
2022-12-02T22:00:00Z,APXMIDP,2022-12-02,45,254.4,1747.1
2022-12-02T21:30:00Z,APXMIDP,2022-12-02,44,256.83,1478.9
2022-12-02T21:00:00Z,APXMIDP,2022-12-02,43,278.11,1734.45
2022-12-02T20:30:00Z,APXMIDP,2022-12-02,42,272.58,2109.85
2022-12-02T20:00:00Z,APXMIDP,2022-12-02,41,258.0,1801.0
2022-12-02T19:30:00Z,APXMIDP,2022-12-02,40,237.51,1838.6
2022-12-02T19:00:00Z,APXMIDP,2022-12-02,39,252.19,1577.1
2022-12-02T18:30:00Z,APXMIDP,2022-12-02,38,267.14,1859.75
2022-12-02T18:00:00Z,APXMIDP,2022-12-02,37,292.41,1782.3
2022-12-02T17:30:00Z,APXMIDP,2022-12-02,36,290.11,1644.75
2022-12-02T17:00:00Z,APXMIDP,2022-12-02,35,305.51,1530.85
2022-12-02T16:30:00Z,APXMIDP,2022-12-02,34,315.69,1589.6
2022-12-02T16:00:00Z,APXMIDP,2022-12-02,33,305.48,1614.0
2022-12-02T15:30:00Z,APXMIDP,2022-12-02,32,325.0,1636.3
2022-12-02T15:00:00Z,APXMIDP,2022-12-02,31,309.73,1572.1
2022-12-02T14:30:00Z,APXMIDP,2022-12-02,30,293.21,1815.9
2022-12-02T14:00:00Z,APXMIDP,2022-12-02,29,299.47,1610.3
2022-12-02T13:30:00Z,APXMIDP,2022-12-02,28,314.69,1560.95
2022-12-02T13:00:00Z,APXMIDP,2022-12-02,27,330.15,1416.45
2022-12-02T12:30:00Z,APXMIDP,2022-12-02,26,317.67,1334.9
2022-12-02T12:00:00Z,APXMIDP,2022-12-02,25,318.57,1600.1
2022-12-02T11:30:00Z,APXMIDP,2022-12-02,24,314.46,1679.05
2022-12-02T11:00:00Z,APXMIDP,2022-12-02,23,329.85,1737.7
2022-12-02T10:30:00Z,APXMIDP,2022-12-02,22,355.02,1523.25
2022-12-02T10:00:00Z,APXMIDP,2022-12-02,21,355.11,1543.8
2022-12-02T09:30:00Z,APXMIDP,2022-12-02,20,364.89,1759.75
2022-12-02T09:00:00Z,APXMIDP,2022-12-02,19,365.38,1585.9
2022-12-02T08:30:00Z,APXMIDP,2022-12-02,18,356.17,1357.9
2022-12-02T08:00:00Z,APXMIDP,2022-12-02,17,351.84,1406.2
2022-12-02T07:30:00Z,APXMIDP,2022-12-02,16,381.22,1729.15
2022-12-02T07:00:00Z,APXMIDP,2022-12-02,15,321.4,1580.95
2022-12-02T06:30:00Z,APXMIDP,2022-12-02,14,291.53,1458.35
2022-12-02T06:00:00Z,APXMIDP,2022-12-02,13,269.66,1576.25
2022-12-02T05:30:00Z,APXMIDP,2022-12-02,12,296.68,1238.25
2022-12-02T05:00:00Z,APXMIDP,2022-12-02,11,324.05,1071.45
2022-12-02T04:30:00Z,APXMIDP,2022-12-02,10,288.96,936.85
2022-12-02T04:00:00Z,APXMIDP,2022-12-02,9,331.79,741.45
2022-12-02T03:30:00Z,APXMIDP,2022-12-02,8,279.32,772.8
2022-12-02T03:00:00Z,APXMIDP,2022-12-02,7,281.17,618.95
2022-12-02T02:30:00Z,APXMIDP,2022-12-02,6,271.15,1134.85
2022-12-02T02:00:00Z,APXMIDP,2022-12-02,5,267.0,1030.75
2022-12-02T01:30:00Z,APXMIDP,2022-12-02,4,253.48,685.25
2022-12-02T01:00:00Z,APXMIDP,2022-12-02,3,286.52,754.5
2022-12-02T00:30:00Z,APXMIDP,2022-12-02,2,287.96,755.7
2022-12-02T00:00:00Z,APXMIDP,2022-12-02,1,275.49,808.6
2022-12-01T23:30:00Z,APXMIDP,2022-12-01,48,281.98,714.95
2022-12-01T23:00:00Z,APXMIDP,2022-12-01,47,290.04,974.8
2022-12-01T22:30:00Z,APXMIDP,2022-12-01,46,278.59,1187.7
2022-12-01T22:00:00Z,APXMIDP,2022-12-01,45,352.03,1333.1
2022-12-01T21:30:00Z,APXMIDP,2022-12-01,44,309.28,1440.6
2022-12-01T21:00:00Z,APXMIDP,2022-12-01,43,377.02,1389.7
2022-12-01T20:30:00Z,APXMIDP,2022-12-01,42,324.59,1550.9
2022-12-01T20:00:00Z,APXMIDP,2022-12-01,41,367.83,1445.3
2022-12-01T19:30:00Z,APXMIDP,2022-12-01,40,387.44,1750.5
2022-12-01T19:00:00Z,APXMIDP,2022-12-01,39,393.21,1591.35
2022-12-01T18:30:00Z,APXMIDP,2022-12-01,38,407.87,1750.5
2022-12-01T18:00:00Z,APXMIDP,2022-12-01,37,440.67,1647.35
2022-12-01T17:30:00Z,APXMIDP,2022-12-01,36,397.47,1717.6
2022-12-01T17:00:00Z,APXMIDP,2022-12-01,35,417.27,1771.5
2022-12-01T16:30:00Z,APXMIDP,2022-12-01,34,418.27,1621.95
2022-12-01T16:00:00Z,APXMIDP,2022-12-01,33,384.66,1505.3
2022-12-01T15:30:00Z,APXMIDP,2022-12-01,32,415.05,1401.6
2022-12-01T15:00:00Z,APXMIDP,2022-12-01,31,393.85,1341.2
2022-12-01T14:30:00Z,APXMIDP,2022-12-01,30,389.79,1786.9
2022-12-01T14:00:00Z,APXMIDP,2022-12-01,29,392.29,1586.05
2022-12-01T13:30:00Z,APXMIDP,2022-12-01,28,391.61,1660.0
2022-12-01T13:00:00Z,APXMIDP,2022-12-01,27,399.0,1656.8
2022-12-01T12:30:00Z,APXMIDP,2022-12-01,26,370.41,1513.55
2022-12-01T12:00:00Z,APXMIDP,2022-12-01,25,375.66,1500.1
2022-12-01T11:30:00Z,APXMIDP,2022-12-01,24,385.42,1497.7
2022-12-01T11:00:00Z,APXMIDP,2022-12-01,23,384.31,1615.2
2022-12-01T10:30:00Z,APXMIDP,2022-12-01,22,392.7,1261.85
2022-12-01T10:00:00Z,APXMIDP,2022-12-01,21,385.38,1352.45
2022-12-01T09:30:00Z,APXMIDP,2022-12-01,20,378.77,1203.65
2022-12-01T09:00:00Z,APXMIDP,2022-12-01,19,373.54,1022.45
2022-12-01T08:30:00Z,APXMIDP,2022-12-01,18,391.17,951.5
2022-12-01T08:00:00Z,APXMIDP,2022-12-01,17,374.12,1147.6
2022-12-01T07:30:00Z,APXMIDP,2022-12-01,16,403.08,1537.5
2022-12-01T07:00:00Z,APXMIDP,2022-12-01,15,344.64,1690.85
2022-12-01T06:30:00Z,APXMIDP,2022-12-01,14,335.49,1465.4
2022-12-01T06:00:00Z,APXMIDP,2022-12-01,13,281.13,1554.05
2022-12-01T05:30:00Z,APXMIDP,2022-12-01,12,259.06,1233.15
2022-12-01T05:00:00Z,APXMIDP,2022-12-01,11,250.79,1035.3
2022-12-01T04:30:00Z,APXMIDP,2022-12-01,10,239.58,1224.8
2022-12-01T04:00:00Z,APXMIDP,2022-12-01,9,240.12,1206.0
2022-12-01T03:30:00Z,APXMIDP,2022-12-01,8,222.71,1283.55
2022-12-01T03:00:00Z,APXMIDP,2022-12-01,7,235.38,1280.55
2022-12-01T02:30:00Z,APXMIDP,2022-12-01,6,234.01,1516.45
2022-12-01T02:00:00Z,APXMIDP,2022-12-01,5,238.71,1496.35
2022-12-01T01:30:00Z,APXMIDP,2022-12-01,4,236.49,1009.4
2022-12-01T01:00:00Z,APXMIDP,2022-12-01,3,232.85,1009.4
2022-12-01T00:30:00Z,APXMIDP,2022-12-01,2,241.94,1018.8
2022-12-01T00:00:00Z,APXMIDP,2022-12-01,1,235.49,961.55
2022-11-30T23:30:00Z,APXMIDP,2022-11-30,48,233.82,878.3
2022-11-30T23:00:00Z,APXMIDP,2022-11-30,47,237.47,695.0
2022-11-30T22:30:00Z,APXMIDP,2022-11-30,46,261.82,1426.75
2022-11-30T22:00:00Z,APXMIDP,2022-11-30,45,273.37,1422.85
2022-11-30T21:30:00Z,APXMIDP,2022-11-30,44,290.61,1402.55
2022-11-30T21:00:00Z,APXMIDP,2022-11-30,43,323.84,1598.35
2022-11-30T20:30:00Z,APXMIDP,2022-11-30,42,289.47,1340.55
2022-11-30T20:00:00Z,APXMIDP,2022-11-30,41,327.87,1561.2
2022-11-30T19:30:00Z,APXMIDP,2022-11-30,40,345.61,1711.15
2022-11-30T19:00:00Z,APXMIDP,2022-11-30,39,371.12,1769.9
2022-11-30T18:30:00Z,APXMIDP,2022-11-30,38,377.62,1440.65
2022-11-30T18:00:00Z,APXMIDP,2022-11-30,37,403.13,1481.5
2022-11-30T17:30:00Z,APXMIDP,2022-11-30,36,430.07,1532.15
2022-11-30T17:00:00Z,APXMIDP,2022-11-30,35,439.12,1315.4
2022-11-30T16:30:00Z,APXMIDP,2022-11-30,34,400.13,1337.2
2022-11-30T16:00:00Z,APXMIDP,2022-11-30,33,329.04,1374.1
2022-11-30T15:30:00Z,APXMIDP,2022-11-30,32,383.3,1321.95
2022-11-30T15:00:00Z,APXMIDP,2022-11-30,31,333.3,1277.15
2022-11-30T14:30:00Z,APXMIDP,2022-11-30,30,382.68,1938.1
2022-11-30T14:00:00Z,APXMIDP,2022-11-30,29,382.28,1568.85
2022-11-30T13:30:00Z,APXMIDP,2022-11-30,28,379.7,1744.15
2022-11-30T13:00:00Z,APXMIDP,2022-11-30,27,381.03,1608.35
2022-11-30T12:30:00Z,APXMIDP,2022-11-30,26,361.79,2217.05
2022-11-30T12:00:00Z,APXMIDP,2022-11-30,25,369.59,1870.9
2022-11-30T11:30:00Z,APXMIDP,2022-11-30,24,360.61,2149.8
2022-11-30T11:00:00Z,APXMIDP,2022-11-30,23,358.84,1862.55
2022-11-30T10:30:00Z,APXMIDP,2022-11-30,22,386.47,1292.25
2022-11-30T10:00:00Z,APXMIDP,2022-11-30,21,397.84,1140.75
2022-11-30T09:30:00Z,APXMIDP,2022-11-30,20,383.84,1131.4
2022-11-30T09:00:00Z,APXMIDP,2022-11-30,19,370.77,1161.05
2022-11-30T08:30:00Z,APXMIDP,2022-11-30,18,350.13,1250.9
2022-11-30T08:00:00Z,APXMIDP,2022-11-30,17,347.63,1063.9
2022-11-30T07:30:00Z,APXMIDP,2022-11-30,16,394.93,1179.1
2022-11-30T07:00:00Z,APXMIDP,2022-11-30,15,333.28,1165.15
2022-11-30T06:30:00Z,APXMIDP,2022-11-30,14,338.14,1258.05
2022-11-30T06:00:00Z,APXMIDP,2022-11-30,13,277.77,1127.45
2022-11-30T05:30:00Z,APXMIDP,2022-11-30,12,270.58,802.5
2022-11-30T05:00:00Z,APXMIDP,2022-11-30,11,274.24,817.3
2022-11-30T04:30:00Z,APXMIDP,2022-11-30,10,236.17,694.25
2022-11-30T04:00:00Z,APXMIDP,2022-11-30,9,239.02,1015.5
2022-11-30T03:30:00Z,APXMIDP,2022-11-30,8,239.51,1063.0
2022-11-30T03:00:00Z,APXMIDP,2022-11-30,7,254.55,667.45
2022-11-30T02:30:00Z,APXMIDP,2022-11-30,6,231.38,1083.0
2022-11-30T02:00:00Z,APXMIDP,2022-11-30,5,245.2,1246.1
2022-11-30T01:30:00Z,APXMIDP,2022-11-30,4,256.14,1035.15
2022-11-30T01:00:00Z,APXMIDP,2022-11-30,3,259.46,921.6
2022-11-30T00:30:00Z,APXMIDP,2022-11-30,2,258.93,702.75
2022-11-30T00:00:00Z,APXMIDP,2022-11-30,1,257.3,687.7
2022-11-29T23:30:00Z,APXMIDP,2022-11-29,48,275.25,779.4
2022-11-29T23:00:00Z,APXMIDP,2022-11-29,47,280.83,640.2
2022-11-29T22:30:00Z,APXMIDP,2022-11-29,46,259.04,1299.7
2022-11-29T22:00:00Z,APXMIDP,2022-11-29,45,293.02,1134.85
2022-11-29T21:30:00Z,APXMIDP,2022-11-29,44,272.69,943.35
2022-11-29T21:00:00Z,APXMIDP,2022-11-29,43,362.74,1062.35
2022-11-29T20:30:00Z,APXMIDP,2022-11-29,42,290.43,1409.9
2022-11-29T20:00:00Z,APXMIDP,2022-11-29,41,365.34,1336.6
2022-11-29T19:30:00Z,APXMIDP,2022-11-29,40,306.44,1592.2
2022-11-29T19:00:00Z,APXMIDP,2022-11-29,39,372.49,1511.4
2022-11-29T18:30:00Z,APXMIDP,2022-11-29,38,387.78,1997.6
2022-11-29T18:00:00Z,APXMIDP,2022-11-29,37,433.03,1882.1
2022-11-29T17:30:00Z,APXMIDP,2022-11-29,36,442.94,1648.35
2022-11-29T17:00:00Z,APXMIDP,2022-11-29,35,451.53,1622.45
2022-11-29T16:30:00Z,APXMIDP,2022-11-29,34,486.48,1716.0
2022-11-29T16:00:00Z,APXMIDP,2022-11-29,33,386.66,2020.6
2022-11-29T15:30:00Z,APXMIDP,2022-11-29,32,436.01,1573.55
2022-11-29T15:00:00Z,APXMIDP,2022-11-29,31,404.39,1978.35
2022-11-29T14:30:00Z,APXMIDP,2022-11-29,30,374.96,1913.05
2022-11-29T14:00:00Z,APXMIDP,2022-11-29,29,388.0,1887.25
2022-11-29T13:30:00Z,APXMIDP,2022-11-29,28,402.04,1958.1
2022-11-29T13:00:00Z,APXMIDP,2022-11-29,27,421.38,1901.8
2022-11-29T12:30:00Z,APXMIDP,2022-11-29,26,404.03,1595.95
2022-11-29T12:00:00Z,APXMIDP,2022-11-29,25,371.87,1601.45
2022-11-29T11:30:00Z,APXMIDP,2022-11-29,24,368.74,1236.6
2022-11-29T11:00:00Z,APXMIDP,2022-11-29,23,364.76,1441.9
2022-11-29T10:30:00Z,APXMIDP,2022-11-29,22,381.47,1527.75
2022-11-29T10:00:00Z,APXMIDP,2022-11-29,21,389.57,1173.75
2022-11-29T09:30:00Z,APXMIDP,2022-11-29,20,388.1,1026.55
2022-11-29T09:00:00Z,APXMIDP,2022-11-29,19,388.92,1276.7
2022-11-29T08:30:00Z,APXMIDP,2022-11-29,18,378.81,998.8
2022-11-29T08:00:00Z,APXMIDP,2022-11-29,17,365.37,946.45
2022-11-29T07:30:00Z,APXMIDP,2022-11-29,16,382.19,1427.35
2022-11-29T07:00:00Z,APXMIDP,2022-11-29,15,318.38,1209.5
2022-11-29T06:30:00Z,APXMIDP,2022-11-29,14,378.78,981.15
2022-11-29T06:00:00Z,APXMIDP,2022-11-29,13,347.41,778.35
2022-11-29T05:30:00Z,APXMIDP,2022-11-29,12,286.72,795.75
2022-11-29T05:00:00Z,APXMIDP,2022-11-29,11,289.94,527.75
2022-11-29T04:30:00Z,APXMIDP,2022-11-29,10,266.52,887.0
2022-11-29T04:00:00Z,APXMIDP,2022-11-29,9,251.1,877.7
2022-11-29T03:30:00Z,APXMIDP,2022-11-29,8,252.32,810.8
2022-11-29T03:00:00Z,APXMIDP,2022-11-29,7,266.26,882.1
2022-11-29T02:30:00Z,APXMIDP,2022-11-29,6,214.81,1230.0
2022-11-29T02:00:00Z,APXMIDP,2022-11-29,5,216.67,1165.0
2022-11-29T01:30:00Z,APXMIDP,2022-11-29,4,223.8,958.6
2022-11-29T01:00:00Z,APXMIDP,2022-11-29,3,258.73,1079.8
2022-11-29T00:30:00Z,APXMIDP,2022-11-29,2,243.85,764.5
2022-11-29T00:00:00Z,APXMIDP,2022-11-29,1,228.18,769.45
2022-11-28T23:30:00Z,APXMIDP,2022-11-28,48,285.86,583.4
2022-11-28T23:00:00Z,APXMIDP,2022-11-28,47,291.89,665.8
2022-11-28T22:30:00Z,APXMIDP,2022-11-28,46,227.11,1763.25
2022-11-28T22:00:00Z,APXMIDP,2022-11-28,45,268.11,1599.8
2022-11-28T21:30:00Z,APXMIDP,2022-11-28,44,240.54,1881.65
2022-11-28T21:00:00Z,APXMIDP,2022-11-28,43,347.28,1926.9
2022-11-28T20:30:00Z,APXMIDP,2022-11-28,42,271.04,1690.8
2022-11-28T20:00:00Z,APXMIDP,2022-11-28,41,404.57,1632.9
2022-11-28T19:30:00Z,APXMIDP,2022-11-28,40,265.89,1329.0
2022-11-28T19:00:00Z,APXMIDP,2022-11-28,39,319.18,1555.2
2022-11-28T18:30:00Z,APXMIDP,2022-11-28,38,384.8,1220.35
2022-11-28T18:00:00Z,APXMIDP,2022-11-28,37,438.41,1057.3
2022-11-28T17:30:00Z,APXMIDP,2022-11-28,36,508.42,1212.85
2022-11-28T17:00:00Z,APXMIDP,2022-11-28,35,501.07,2058.5
2022-11-28T16:30:00Z,APXMIDP,2022-11-28,34,469.63,1268.25
2022-11-28T16:00:00Z,APXMIDP,2022-11-28,33,264.61,1463.6
2022-11-28T15:30:00Z,APXMIDP,2022-11-28,32,326.42,1358.35
2022-11-28T15:00:00Z,APXMIDP,2022-11-28,31,309.96,1204.6
2022-11-28T14:30:00Z,APXMIDP,2022-11-28,30,307.13,1328.35
2022-11-28T14:00:00Z,APXMIDP,2022-11-28,29,299.34,1301.4
2022-11-28T13:30:00Z,APXMIDP,2022-11-28,28,303.9,1405.9
2022-11-28T13:00:00Z,APXMIDP,2022-11-28,27,284.76,1523.5
2022-11-28T12:30:00Z,APXMIDP,2022-11-28,26,280.88,1579.5
